Temp,Humidity,CO,smoke,RESULT
26,74,0,489,no
34,74,0,413,severe
26,67,0,275,no
39,75,0,596,critical
34,60,0,202,severe
32,76,0,457,severe
33,78,0,207,severe
27,78,0,384,no
25,72,0,284,no
35,74,0,596,severe
29,71,0,218,mild
33,60,0,572,severe
40,73,0,490,critical
37,74,0,298,critical
36,52,0,364,critical
27,72,0,544,no
34,73,0,219,severe
34,77,0,479,severe
32,62,0,277,severe
29,76,0,426,mild
39,53,0,230,critical
25,61,0,439,no
32,62,0,221,severe
40,71,0,408,critical
37,69,0,359,critical
33,72,0,322,severe
30,72,0,561,no
26,58,0,409,no
28,52,0,419,mild
31,62,0,500,severe
38,60,0,406,critical
31,63,0,232,severe
38,70,0,516,critical
39,68,0,362,critical
29,75,0,437,mild
28,65,0,215,mild
30,53,0,425,no
31,72,0,593,severe
38,67,0,312,critical
33,62,0,509,severe
39,61,0,570,critical
33,56,0,271,severe
40,71,0,492,critical
36,52,0,577,critical
27,76,0,424,no
33,61,0,372,severe
34,59,0,487,severe
35,62,0,530,severe
35,61,0,568,severe
36,54,0,437,critical
30,55,0,346,no
32,53,0,474,severe
32,54,0,384,severe
40,69,0,545,critical
39,68,0,448,critical
32,75,0,201,severe
39,75,0,381,critical
34,65,0,422,severe
27,50,0,342,no
39,54,0,315,critical
27,58,0,543,no
31,71,0,350,severe
29,54,0,574,mild
34,61,0,586,severe
39,73,0,392,critical
30,56,0,251,no
35,77,0,363,severe
37,51,0,370,critical
27,72,0,391,no
37,69,0,454,critical
31,70,0,507,severe
31,69,0,490,severe
28,53,0,489,mild
39,76,0,206,critical
38,57,0,390,critical
35,55,0,456,severe
40,55,0,428,critical
27,66,0,419,no
25,70,0,356,no
34,68,0,421,severe
25,56,0,352,no
34,64,0,481,severe
37,72,0,540,critical
28,70,0,247,mild
37,55,0,472,critical
33,68,0,587,severe
33,68,0,454,severe
38,73,0,594,critical
39,75,0,336,critical
39,67,0,546,critical
27,60,0,363,no
34,73,0,547,severe
36,75,0,317,critical
39,67,0,543,critical
26,69,0,249,no
32,62,0,292,severe
35,51,0,339,severe
37,50,0,204,critical
25,76,0,538,no
34,69,0,566,severe
40,65,0,518,critical
34,70,0,267,severe
29,70,0,522,mild
39,69,0,465,critical
36,57,0,548,critical
33,57,0,354,severe
34,71,0,551,severe
28,64,0,455,mild
37,70,0,348,critical
26,63,0,313,no
36,61,0,287,critical
38,67,0,518,critical
31,70,0,596,severe
38,57,0,248,critical
28,73,0,330,mild
26,57,0,258,no
31,74,0,475,severe
40,63,0,266,critical
39,71,0,418,critical
27,70,0,330,no
39,64,0,442,critical
40,68,0,496,critical
36,53,0,432,critical
35,68,0,402,severe
27,71,0,274,no
29,52,0,381,mild
29,69,0,279,mild
33,60,0,542,severe
33,63,0,341,severe
25,71,0,411,no
31,55,0,539,severe
36,60,0,589,critical
40,54,0,345,critical
30,78,0,292,no
32,74,0,578,severe
39,60,0,508,critical
35,51,0,582,severe
25,70,0,235,no
26,74,0,531,no
38,56,0,365,critical
27,75,0,596,no
25,67,0,541,no
30,67,0,434,no
31,64,0,252,severe
28,66,0,454,mild
27,71,0,271,no
32,69,0,209,severe
35,54,0,559,severe
28,65,0,526,mild
25,51,0,600,no
36,76,0,452,critical
36,54,0,407,critical
39,61,0,579,critical
29,73,0,421,mild
38,75,0,559,critical
36,71,0,422,critical
27,71,0,268,no
26,77,0,397,no
36,66,0,431,critical
38,78,0,593,critical
32,76,0,513,severe
25,53,0,372,no
26,71,0,482,no
36,74,0,435,critical
25,68,0,226,no
29,77,0,536,mild
35,60,0,592,severe
28,78,0,536,mild
36,60,0,379,critical
39,56,0,525,critical
27,52,0,341,no
38,78,0,355,critical
35,68,0,547,severe
31,72,0,430,severe
28,55,0,353,mild
25,57,0,335,no
28,61,0,535,mild
35,59,0,465,severe
38,77,0,495,critical
28,67,0,551,mild
28,54,0,507,mild
28,57,0,308,mild
27,60,0,292,no
26,64,0,451,no
31,76,0,232,severe
38,78,0,251,critical
36,74,0,290,critical
37,73,0,502,critical
35,73,0,520,severe
34,64,0,594,severe
39,71,0,420,critical
29,73,0,487,mild
34,65,0,317,severe
33,64,0,588,severe
38,77,0,273,critical
37,68,0,329,critical
35,63,0,276,severe
40,75,0,558,critical
33,67,0,221,severe
28,75,0,277,mild
31,56,0,536,severe
31,59,0,314,severe
33,63,0,515,severe
26,70,0,244,no
36,77,0,554,critical
39,63,0,595,critical
32,66,0,552,severe
40,57,0,417,critical
36,66,0,488,critical
26,75,0,582,no
32,52,0,489,severe
27,70,0,453,no
36,70,0,407,critical
34,52,0,372,severe
29,77,0,223,mild
25,71,0,262,no
26,66,0,587,no
39,58,0,406,critical
38,55,0,395,critical
28,77,0,383,mild
32,78,0,323,severe
38,61,0,421,critical
38,69,0,434,critical
38,63,0,551,critical
34,73,0,251,severe
32,78,0,263,severe
27,66,0,496,no
25,58,0,247,no
37,53,0,566,critical
40,54,0,362,critical
30,51,0,486,no
39,77,0,330,critical
38,69,0,454,critical
38,63,0,244,critical
37,69,0,459,critical
34,52,0,222,severe
33,72,0,305,severe
37,66,0,515,critical
29,70,0,585,mild
27,66,0,343,no
25,75,0,224,no
32,60,0,222,severe
36,52,0,583,critical
39,51,0,529,critical
27,62,0,458,no
39,70,0,437,critical
38,75,0,585,critical
37,66,0,478,critical
33,75,0,437,severe
30,51,0,387,no
37,66,0,266,critical
27,66,0,450,no
38,65,0,449,critical
27,75,0,481,no
28,64,0,450,mild
25,62,0,350,no
26,68,0,347,no
32,62,0,458,severe
39,58,0,577,critical
39,73,0,356,critical
26,72,0,402,no
31,60,0,518,severe
30,67,0,351,no
32,57,0,502,severe
29,75,0,578,mild
26,56,0,498,no
36,77,0,509,critical
26,69,0,511,no
40,76,0,447,critical
40,75,0,273,critical
30,56,0,307,no
26,70,0,588,no
31,60,0,256,severe
29,51,0,244,mild
35,60,0,536,severe
35,60,0,412,severe
28,71,0,241,mild
27,52,0,578,no
31,57,0,569,severe
38,78,0,243,critical
25,66,0,579,no
26,75,0,205,no
39,78,0,224,critical
33,55,0,213,severe
39,66,0,286,critical
28,56,0,440,mild
30,53,0,494,no
37,72,0,457,critical
28,78,0,434,mild
37,61,0,497,critical
28,56,0,536,mild
40,70,0,436,critical
33,63,0,538,severe
37,78,0,353,critical
26,76,0,537,no
27,71,0,391,no
32,74,0,337,severe
40,55,0,227,critical
26,73,0,544,no
29,64,0,270,mild
38,77,0,560,critical
34,54,0,405,severe
38,53,0,448,critical
33,64,0,497,severe
39,50,0,289,critical
30,76,0,397,no
27,78,0,207,no
39,63,0,386,critical
36,51,0,379,critical
35,60,0,521,severe
27,72,0,543,no
33,68,0,536,severe
29,73,0,388,mild
40,57,0,550,critical
39,67,0,287,critical
31,52,0,227,severe
39,56,0,264,critical
27,70,0,599,no
28,64,0,593,mild
30,68,0,542,no
39,71,0,462,critical
30,65,0,421,no
38,52,0,239,critical
25,73,0,537,no
35,54,0,343,severe
25,63,0,281,no
35,58,0,299,severe
39,63,0,472,critical
31,52,0,275,severe
28,72,0,324,mild
29,63,0,475,mild
33,52,0,521,severe
33,72,0,289,severe
32,68,0,510,severe
25,77,0,202,no
30,71,0,294,no
27,67,0,482,no
34,51,0,390,severe
27,61,0,427,no
33,72,0,439,severe
32,59,0,390,severe
36,59,0,563,critical
37,71,0,554,critical
32,61,0,463,severe
32,56,0,323,severe
26,73,0,328,no
34,63,0,508,severe
39,53,0,390,critical
38,57,0,270,critical
39,57,0,489,critical
26,58,0,384,no
25,50,0,395,no
33,53,0,401,severe
31,67,0,384,severe
27,73,0,538,no
39,59,0,201,critical
30,61,0,452,no
34,77,0,335,severe
31,59,0,481,severe
25,69,0,380,no
38,77,0,582,critical
37,58,0,488,critical
28,53,0,276,mild
35,50,0,249,severe
35,53,0,291,severe
25,67,0,246,no
40,50,0,211,critical
33,76,0,510,severe
34,74,0,554,severe
25,78,0,590,no
33,62,0,399,severe
35,52,0,269,severe
39,53,0,247,critical
36,54,0,418,critical
35,72,0,327,severe
30,52,0,298,no
35,68,0,508,severe
32,59,0,209,severe
31,74,0,327,severe
30,61,0,450,no
37,58,0,286,critical
30,59,0,256,no
35,65,0,511,severe
32,57,0,263,severe
28,76,0,477,mild
34,55,0,474,severe
28,63,0,333,mild
27,58,0,413,no
26,57,0,598,no
25,76,0,374,no
28,56,0,565,mild
29,56,0,416,mild
33,50,0,257,severe
36,57,0,599,critical
27,75,0,255,no
33,57,0,266,severe
32,65,0,594,severe
34,63,0,319,severe
28,72,0,461,mild
26,77,0,343,no
27,55,0,279,no
40,77,0,285,critical
38,66,0,335,critical
27,75,0,588,no
34,74,0,592,severe
39,52,0,436,critical
37,72,0,397,critical
34,55,0,315,severe
27,50,0,298,no
40,51,0,413,critical
29,61,0,352,mild
37,63,0,226,critical
28,62,0,201,mild
39,65,0,235,critical
39,78,0,428,critical
32,58,0,600,severe
25,51,0,565,no
28,75,0,334,mild
37,52,0,348,critical
33,76,0,333,severe
29,55,0,405,mild
35,67,0,382,severe
31,55,0,450,severe
32,72,0,582,severe
33,61,0,405,severe
27,71,0,449,no
38,69,0,356,critical
33,67,0,566,severe
34,59,0,212,severe
31,63,0,249,severe
26,65,0,539,no
30,62,0,482,no
31,67,0,514,severe
25,71,0,256,no
30,57,0,591,no
28,66,0,487,mild
40,67,0,355,critical
40,71,0,262,critical
29,53,0,279,mild
38,73,0,529,critical
28,52,0,552,mild
34,50,0,494,severe
38,74,0,475,critical
29,78,0,330,mild
40,56,0,287,critical
25,55,0,425,no
30,70,0,502,no
26,51,0,475,no
34,72,0,320,severe
32,50,0,301,severe
29,63,0,397,mild
37,76,0,257,critical
26,59,0,580,no
33,74,0,352,severe
32,55,0,595,severe
38,62,0,382,critical
32,73,0,324,severe
32,70,0,599,severe
30,68,0,360,no
33,55,0,343,severe
39,54,0,516,critical
27,55,0,417,no
34,65,0,579,severe
35,66,0,208,severe
34,53,0,345,severe
39,72,0,449,critical
36,61,0,408,critical
39,77,0,597,critical
40,75,0,349,critical
29,69,0,533,mild
36,70,0,545,critical
39,53,0,351,critical
40,54,0,424,critical
34,51,0,534,severe
27,65,0,267,no
35,65,0,418,severe
25,72,0,424,no
33,65,0,284,severe
33,72,0,572,severe
40,66,0,434,critical
35,60,0,204,severe
36,68,0,548,critical
26,66,0,576,no
28,55,0,576,mild
39,52,0,593,critical
30,55,0,352,no
33,69,0,583,severe
40,57,0,409,critical
25,59,0,431,no
39,50,0,400,critical
35,77,0,349,severe
31,61,0,500,severe
40,52,0,305,critical
40,69,0,397,critical
28,55,0,342,mild
33,77,0,581,severe
30,60,0,301,no
30,56,0,454,no
33,60,0,274,severe
39,70,0,598,critical
29,69,0,490,mild
30,66,0,514,no
39,67,0,539,critical
27,51,0,531,no
25,55,0,228,no
33,70,0,570,severe
36,66,0,537,critical
33,74,0,333,severe
32,73,0,588,severe
31,66,0,599,severe
36,57,0,337,critical
33,63,0,412,severe
26,78,0,433,no
28,74,0,504,mild
28,51,0,430,mild
34,75,0,373,severe
35,54,0,378,severe
40,59,0,222,critical
38,64,0,245,critical
36,57,0,247,critical
40,52,0,252,critical
29,67,0,520,mild
35,61,0,360,severe
35,73,0,230,severe
35,74,0,539,severe
31,67,0,280,severe
26,76,0,303,no
28,73,0,529,mild
27,74,0,439,no
36,72,0,294,critical
35,58,0,226,severe
30,66,0,250,no
40,68,0,544,critical
28,51,0,553,mild
35,51,0,423,severe
33,59,0,424,severe
28,75,0,330,mild
28,66,0,242,mild
30,60,0,492,no
30,55,0,251,no
35,73,0,293,severe
27,75,0,270,no
27,53,0,579,no
35,67,0,388,severe
40,78,0,433,critical
26,76,0,216,no
30,61,0,458,no
34,69,0,526,severe
32,56,0,296,severe
32,50,0,211,severe
30,75,0,417,no
28,64,0,568,mild
33,67,0,277,severe
26,53,0,378,no
29,69,0,571,mild
32,64,0,428,severe
39,69,0,233,critical
36,78,0,225,critical
31,63,0,457,severe
35,59,0,250,severe
34,58,0,384,severe
27,66,0,341,no
38,77,0,396,critical
30,65,0,444,no
36,77,0,420,critical
32,50,0,594,severe
33,67,0,543,severe
39,71,0,216,critical
34,57,0,441,severe
31,78,0,434,severe
32,76,0,461,severe
40,70,0,481,critical
37,50,0,204,critical
26,65,0,230,no
33,66,0,342,severe
26,77,0,278,no
25,63,0,307,no
32,51,0,439,severe
25,73,0,598,no
34,50,0,440,severe
40,75,0,524,critical
26,53,0,237,no
38,65,0,373,critical
39,68,0,284,critical
37,54,0,368,critical
27,68,0,245,no
27,66,0,419,no
25,51,0,520,no
29,57,0,201,mild
38,68,0,352,critical
30,77,0,345,no
32,52,0,313,severe
36,69,0,277,critical
31,53,0,307,severe
27,55,0,365,no
30,68,0,384,no
39,60,0,206,critical
31,66,0,256,severe
29,76,0,565,mild
40,54,0,541,critical
34,61,0,230,severe
25,71,0,334,no
36,76,0,507,critical
40,72,0,554,critical
38,50,0,200,critical
34,55,0,387,severe
32,62,0,501,severe
34,64,0,497,severe
33,62,0,346,severe
29,55,0,383,mild
27,74,0,419,no
32,53,0,252,severe
27,71,0,205,no
25,66,0,286,no
27,78,0,523,no
36,60,0,230,critical
29,54,0,554,mild
40,70,0,379,critical
28,61,0,417,mild
27,64,0,289,no
30,68,0,353,no
34,66,0,298,severe
29,52,0,406,mild
34,74,0,489,severe
31,55,0,473,severe
36,66,0,222,critical
27,75,0,228,no
25,77,0,355,no
27,55,0,423,no
27,64,0,534,no
34,75,0,227,severe
30,68,0,362,no
29,54,0,373,mild
39,77,0,396,critical
35,67,0,236,severe
26,65,0,311,no
37,50,0,385,critical
31,59,0,406,severe
34,73,0,469,severe
39,72,0,528,critical
25,63,0,262,no
27,73,0,299,no
36,73,0,403,critical
28,67,0,497,mild
26,75,0,457,no
33,53,0,301,severe
37,65,0,514,critical
39,57,0,334,critical
29,60,0,238,mild
38,50,0,460,critical
26,61,0,408,no
29,62,0,565,mild
25,65,0,361,no
28,60,0,362,mild
37,67,0,293,critical
32,71,0,303,severe
31,63,0,277,severe
30,68,0,276,no
32,61,0,460,severe
33,57,0,440,severe
28,54,0,399,mild
28,78,0,310,mild
36,76,0,312,critical
40,65,0,449,critical
27,61,0,321,no
33,65,0,304,severe
31,69,0,405,severe
31,62,0,239,severe
26,73,0,433,no
35,60,0,495,severe
36,53,0,594,critical
33,69,0,220,severe
29,58,0,367,mild
37,59,0,218,critical
36,62,0,279,critical
37,54,0,342,critical
27,55,0,402,no
29,60,0,252,mild
31,55,0,358,severe
26,77,0,465,no
37,51,0,402,critical
34,75,0,327,severe
37,73,0,576,critical
37,66,0,401,critical
33,54,0,347,severe
34,50,0,364,severe
37,57,0,258,critical
30,76,0,530,no
26,76,0,554,no
26,77,0,497,no
29,61,0,524,mild
34,78,0,267,severe
25,67,0,353,no
30,64,0,509,no
32,67,0,468,severe
32,70,0,220,severe
31,76,0,469,severe
38,65,0,454,critical
34,50,0,291,severe
30,75,0,484,no
34,69,0,261,severe
39,75,0,273,critical
38,54,0,400,critical
28,61,0,480,mild
38,71,0,268,critical
27,63,0,254,no
37,69,0,316,critical
33,77,0,354,severe
39,54,0,257,critical
25,58,0,271,no
34,75,0,489,severe
33,58,0,561,severe
38,72,0,275,critical
40,53,0,527,critical
36,71,0,340,critical
25,68,0,240,no
33,67,0,446,severe
38,77,0,345,critical
34,76,0,560,severe
35,60,0,330,severe
31,66,0,586,severe
35,70,0,217,severe
37,68,0,392,critical
29,58,0,260,mild
26,65,0,413,no
25,76,0,579,no
40,56,0,410,critical
33,62,0,595,severe
35,52,0,376,severe
37,52,0,445,critical
37,71,0,390,critical
33,70,0,436,severe
31,68,0,351,severe
35,69,0,346,severe
35,54,0,382,severe
29,52,0,349,mild
26,59,0,494,no
32,70,0,337,severe
33,78,0,319,severe
37,53,0,402,critical
25,64,0,240,no
36,50,0,529,critical
27,57,0,256,no
36,63,0,317,critical
35,51,0,381,severe
36,60,0,270,critical
40,77,0,428,critical
40,78,0,505,critical
36,75,0,297,critical
34,60,0,490,severe
27,59,0,485,no
28,54,0,435,mild
36,72,0,547,critical
33,69,0,293,severe
38,54,0,303,critical
34,66,0,387,severe
29,75,0,338,mild
34,64,0,424,severe
40,72,0,360,critical
35,59,0,379,severe
38,68,0,485,critical
26,77,0,203,no
31,77,0,476,severe
31,65,0,584,severe
25,54,0,530,no
38,66,0,315,critical
37,73,0,363,critical
32,72,0,310,severe
39,53,0,294,critical
37,68,0,239,critical
36,62,0,201,critical
29,69,0,345,mild
36,62,0,480,critical
31,56,0,505,severe
37,61,0,512,critical
36,78,0,544,critical
25,74,0,253,no
36,73,0,472,critical
30,55,0,423,no
25,54,0,200,no
33,69,0,327,severe
32,66,0,533,severe
34,66,0,439,severe
37,50,0,276,critical
28,60,0,527,mild
25,75,0,522,no
38,77,0,362,critical
26,58,0,552,no
38,70,0,235,critical
29,65,0,411,mild
30,67,0,497,no
34,78,0,330,severe
30,71,0,469,no
39,67,0,530,critical
25,70,0,274,no
38,52,0,476,critical
39,54,0,207,critical
36,76,0,251,critical
37,78,0,334,critical
34,66,0,600,severe
35,55,0,449,severe
29,60,0,484,mild
30,51,0,275,no
26,68,0,545,no
34,57,0,499,severe
28,75,0,386,mild
39,63,0,521,critical
26,76,0,376,no
34,50,0,341,severe
26,61,0,531,no
38,56,0,298,critical
32,50,0,264,severe
33,55,0,378,severe
31,77,0,226,severe
36,75,0,294,critical
30,71,0,384,no
32,66,0,206,severe
33,51,0,447,severe
39,65,0,268,critical
32,56,0,391,severe
32,64,0,522,severe
29,59,0,322,mild
28,56,0,485,mild
36,64,0,427,critical
32,65,0,200,severe
35,78,0,468,severe
27,67,0,211,no
27,63,0,284,no
36,54,0,514,critical
35,58,0,396,severe
29,69,0,549,mild
28,62,0,587,mild
36,65,0,206,critical
25,56,0,321,no
37,77,0,244,critical
36,62,0,409,critical
39,63,0,266,critical
31,61,0,493,severe
33,59,0,493,severe
35,59,0,275,severe
28,74,0,377,mild
26,76,0,562,no
27,59,0,488,no
36,56,0,461,critical
40,71,0,464,critical
36,54,0,350,critical
29,54,0,397,mild
37,54,0,373,critical
26,65,0,381,no
28,69,0,413,mild
27,74,0,255,no
29,54,0,365,mild
32,71,0,216,severe
38,51,0,529,critical
40,73,0,544,critical
25,61,0,243,no
35,65,0,558,severe
33,57,0,452,severe
31,54,0,432,severe
38,73,0,597,critical
37,63,0,389,critical
37,53,0,437,critical
35,66,0,259,severe
30,74,0,517,no
25,59,0,402,no
34,71,0,554,severe
30,67,0,282,no
25,77,0,421,no
31,55,0,549,severe
28,73,0,562,mild
28,58,0,246,mild
32,65,0,411,severe
32,59,0,224,severe
36,63,0,585,critical
34,58,0,528,severe
31,60,0,423,severe
30,72,0,327,no
29,66,0,262,mild
40,77,0,595,critical
36,72,0,473,critical
39,59,0,454,critical
39,56,0,226,critical
33,73,0,342,severe
31,77,0,242,severe
33,78,0,439,severe
33,64,0,528,severe
38,69,0,363,critical
27,63,0,200,no
34,75,0,204,severe
28,72,0,588,mild
25,57,0,307,no
37,64,0,579,critical
32,71,0,454,severe
37,74,0,573,critical
39,69,0,494,critical
36,72,0,500,critical
31,73,0,570,severe
26,62,0,386,no
33,60,0,286,severe
35,65,0,507,severe
30,51,0,452,no
25,60,0,384,no
25,64,0,333,no
40,71,0,226,critical
36,54,0,566,critical
30,64,0,540,no
37,65,0,268,critical
25,71,0,561,no
31,67,0,427,severe
37,62,0,549,critical
35,62,0,397,severe
27,61,0,593,no
36,58,0,441,critical
40,62,0,448,critical
39,76,0,375,critical
38,51,0,358,critical
31,51,0,212,severe
29,64,0,366,mild
35,73,0,247,severe
40,74,0,405,critical
33,54,0,431,severe
33,61,0,598,severe
32,71,0,414,severe
27,59,0,517,no
31,77,0,380,severe
28,60,0,392,mild
37,65,0,216,critical
29,60,0,254,mild
31,76,0,454,severe
35,54,0,594,severe
27,77,0,323,no
25,70,0,598,no
40,74,0,332,critical
32,58,0,266,severe
27,72,0,401,no
36,73,0,541,critical
33,78,0,485,severe
29,71,0,393,mild
29,74,0,320,mild
32,53,0,271,severe
25,69,0,340,no
37,60,0,373,critical
33,60,0,356,severe
30,67,0,477,no
29,61,0,577,mild
39,56,0,403,critical
29,68,0,383,mild
34,67,0,398,severe
29,62,0,543,mild
39,76,0,437,critical
37,75,0,287,critical
29,51,0,301,mild
37,58,0,589,critical
36,68,0,311,critical
25,62,0,549,no
34,64,0,256,severe
38,67,0,409,critical
38,64,0,533,critical
27,63,0,557,no
37,53,0,565,critical
25,51,0,570,no
37,63,0,515,critical
36,55,0,379,critical
37,73,0,211,critical
29,63,0,542,mild
34,64,0,362,severe
28,51,0,263,mild
27,61,0,290,no
36,73,0,572,critical
26,54,0,331,no
36,77,0,572,critical
25,62,0,346,no
38,71,0,543,critical
34,72,0,277,severe
32,71,0,441,severe
38,67,0,587,critical
28,52,0,282,mild
28,77,0,473,mild
25,64,0,577,no
34,78,0,325,severe
39,75,0,482,critical
37,56,0,289,critical
32,60,0,248,severe
32,73,0,484,severe
27,76,0,308,no
31,50,0,438,severe
39,50,0,319,critical
38,50,0,268,critical
39,52,0,202,critical
35,71,0,499,severe
39,63,0,599,critical
38,64,0,308,critical
34,76,0,557,severe
35,71,0,421,severe
37,59,0,354,critical
34,57,0,334,severe
36,53,0,287,critical
27,77,0,577,no
35,71,0,497,severe
26,51,0,536,no
38,66,0,218,critical
31,74,0,330,severe
34,68,0,332,severe
37,65,0,525,critical
25,69,0,260,no
30,71,0,593,no
27,55,0,516,no
39,53,0,492,critical
37,58,0,506,critical
29,70,0,530,mild
40,58,0,536,critical
40,76,0,241,critical
28,76,0,577,mild
32,59,0,559,severe
27,50,0,344,no
29,73,0,243,mild
39,55,0,542,critical
27,50,0,576,no
30,52,0,449,no
27,50,0,347,no
28,74,0,422,mild
27,55,0,594,no
25,53,0,437,no
30,65,0,407,no
38,54,0,592,critical
37,71,0,526,critical
36,60,0,537,critical
25,70,0,526,no
27,75,0,571,no
37,71,0,222,critical
37,51,0,483,critical
36,55,0,510,critical
39,65,0,414,critical
37,69,0,203,critical
40,76,0,416,critical
29,77,0,547,mild
40,67,0,430,critical
28,66,0,491,mild
37,78,0,489,critical
27,70,0,588,no
26,78,0,525,no
39,55,0,594,critical
36,56,0,365,critical
32,67,0,400,severe
38,59,0,399,critical
39,74,0,463,critical
36,58,0,229,critical
39,56,0,213,critical
32,51,0,267,severe
28,75,0,380,mild
27,59,0,447,no
28,61,0,471,mild
38,77,0,518,critical
32,51,0,306,severe
36,70,0,227,critical
32,60,0,279,severe
33,71,0,279,severe
37,55,0,345,critical
38,62,0,322,critical
27,68,0,357,no
27,50,0,579,no
38,51,0,579,critical
25,61,0,446,no
28,56,0,240,mild
31,67,0,446,severe
40,70,0,303,critical
29,76,0,383,mild
25,56,0,298,no
37,71,0,370,critical
35,71,0,585,severe
37,58,0,217,critical
29,50,0,410,mild
27,60,0,221,no
26,73,0,491,no
40,53,0,206,critical
32,60,0,303,severe
31,58,0,544,severe
39,59,0,313,critical
25,57,0,212,no
34,54,0,336,severe
27,69,0,546,no
40,50,0,571,critical
33,63,0,535,severe
38,50,0,534,critical
29,66,0,300,mild
39,64,0,222,critical
34,72,0,350,severe
36,55,0,327,critical
26,69,0,594,no
33,68,0,254,severe
30,67,0,382,no
34,68,0,466,severe
37,56,0,517,critical
38,59,0,438,critical
36,68,0,580,critical
36,67,0,371,critical
40,61,0,506,critical
38,53,0,469,critical
39,72,0,261,critical
39,78,0,205,critical
27,50,0,568,no
40,72,0,327,critical
36,53,0,541,critical
26,75,0,325,no
34,60,0,440,severe
26,77,0,442,no
37,57,0,269,critical
25,77,0,322,no
39,67,0,585,critical
30,74,0,376,no
30,78,0,455,no
32,63,0,356,severe
37,65,0,557,critical
31,52,0,217,severe
36,66,0,319,critical
34,77,0,313,severe
39,59,0,217,critical
29,57,0,215,mild
37,67,0,218,critical
40,57,0,395,critical
31,68,0,259,severe
28,64,0,303,mild
39,77,0,426,critical
30,57,0,310,no
40,67,0,576,critical
32,73,0,543,severe
32,64,0,342,severe
40,61,0,361,critical
29,72,0,312,mild
26,59,0,312,no
35,57,0,273,severe
40,56,0,562,critical
26,68,0,212,no
40,67,0,423,critical
34,73,0,332,severe
37,72,0,448,critical
34,64,0,338,severe
32,57,0,568,severe
38,58,0,330,critical
40,57,0,578,critical
29,78,0,451,mild
32,76,0,201,severe
